S,E,I,Q_E,Q_I,R,F
6.442023553660506e+36,79163.85011219021,149674.9360774487,637.6922752749688,3427.3490729908717,951545.8905442846,109088.1081228449
7.106082277891554e+36,79027.5740295132,149417.30595860002,636.5895079636924,3421.5112509851974,952235.0761404712,109221.65138104795
7.840886971466959e+36,78891.53279765951,149160.11902018948,635.4887388962659,3415.682661399186,952921.0222001366,109354.96482929813
8.653721619884038e+36,78755.7260037986,148903.37450820944,634.3899626612163,3409.863299798652,953603.7361010709,109488.04886222343
9.552352787729621e+36,78620.15323602386,148647.07166973504,633.2931738932178,3404.0531615904397,954283.2252069124,109620.90387378659
1.054502961867978e+37,78484.81408335277,148391.20975292398,632.1983672730931,3398.2522420224295,954959.496867147,109753.53025728502
1.164048383550001e+37,78349.70813572676,148135.78800701676,631.105537527812,3392.460536183534,955632.5584171093,109885.92840535079
1.284792974004558e+37,78214.83498401122,147880.80568233633,630.0146794304917,3386.678039003697,956302.4171779816,110018.09870995079
1.4177064213261293e+37,78080.19421999551,147626.26203028843,628.925787800397,3380.9047452538953,956969.0804567945,110150.04156238654
1.56418540862287e+37,77945.785436513,147372.15630314397,627.8388574970389,3375.1406495742744,957632.5555471482,110281.75735332812
1.7265843801197358e+37,77811.60822814493,147118.4877531707,626.7538834347333,3369.385746439955,958292.8497305157,110413.24647288397
1.9057403314206036e+37,77677.66219045265,146865.25563404115,625.6708606228951,3363.6400299710835,958949.9702715043,110544.50931037929
2.1026916563601135e+37,77543.94691976321,146612.4592006478,624.5897841076827,3357.9034941619825,959603.9244206965,110675.5462544768
2.318872262700522e+37,77410.46201319354,146360.09770903087,623.5106489674093,3352.176132900604,960254.7194149994,110806.35769319242
2.5561115721317404e+37,77277.20706865044,146108.17041637824,622.4334503125439,3346.4579399685254,960902.3624776442,110936.94401389538
2.816634520271416e+37,77144.18168483063,145856.67658102544,621.3581832857096,3340.7489090409495,961546.8608181871,111067.30560330817
3.1030615566648767e+37,77011.38546122063,145605.61546245578,620.2848430616851,3335.0490336867065,962188.2216325084,111197.44284750655
3.418408644785039e+37,76878.81799809694,145354.98632130018,619.2134248474043,3329.358307368254,962826.4521028129,111327.35613191953
3.7660872620324753e+37,76746.47889652592,145104.78841933742,618.1439238819565,3323.676723441677,963461.5593976297,111457.04584132934
4.149904399735518e+37,76614.36775836378,144855.0210194938,617.0763354365854,3318.0042751566843,964093.5506718124,111586.51235987154
4.574062563150187e+37,76482.48418625662,144605.68338584338,616.0106548146899,3312.340955656613,964722.4330665391,111715.75607103495
5.043159771460059e+37,76350.82778364046,144356.774783608,614.9468773518247,3306.686757978427,965348.2137093125,111844.77735766162
5.562189557776356e+37,76219.39815474121,144108.29447915714,613.8849984156991,3301.0416750527174,965970.8997139592,111973.57660194683
6.136540969138101e+37,76088.19490457463,143860.24174000794,612.8250134061775,3295.4056997037014,966590.4981806307,112102.15418543918
6.771998566512025e+37,75957.21763894634,143612.61583482526,611.7669177552793,3289.7788246492205,967207.016195803,112230.51048904055
7.4747424247923495e+37,75826.46596445191,143365.41603342173,610.7107069271794,3284.161042500747,967820.460832276,112358.64589300603
8.251348132800927e+37,75695.93948847678,143118.64160675762,609.656376418208,3278.552345763378,968430.8391491744,112486.56077694395
9.108786793287494e+37,75565.63781919624,142872.29182694093,608.6039217568494,3272.9527268358365,969038.1581919475,112614.255519816
1.0054425022929494e+38,75435.56056557548,142626.3659672273,607.5533385037439,3267.362178010472,969642.4249923687,112741.73049993704
1.109602495233179e+38,75305.70733736957,142380.8633020201,606.5046222516868,3261.780691473262,970243.6465685361,112868.98609497525
1.2241897462055808e+38,75176.07774512502,142135.78310686455,605.4577686253976,3256.2082593049495,970841.8299249044,112996.0226819535
1.3510562961197385e+38,75046.67140041008,141891.12465792737,604.4127732747514,3250.6448735275962,971436.9820544446,113122.84063734987
1.4913695302772467e+38,74917.48791589905,141646.88723239402,603.3696319149217,3245.090525930542,972029.1099351478,113249.44033694376
1.645828583681071e+38,74788.5269049871,141403.0701088221,602.3283403007478,3239.545208158694,972618.2205301834,113375.82215581555
1.8154567559084118e+38,74659.78798177828,141159.6725669296,601.2888942098707,3234.008911787388,973204.3207895297,113501.98646841894
2.001601511110759e+38,74531.27076108553,140916.69388759465,600.2512894427335,3228.4816283223854,973787.4176499743,113627.93364858096
2.205934478013855e+38,74402.97485843058,140674.1333528559,599.215521822581,3222.9633491998743,974367.5180351133,113753.66406950203
2.43045144991763e+38,74274.89989004414,140431.99024591222,598.1815871954602,3217.454065786473,974944.6288553516,113879.17810375578
2.6774723846962464e+38,74147.04547286576,140190.26385112296,597.1494814302202,3211.953769379228,975518.757007903,114004.4761232892
2.9496414047981758e+38,74019.41122454383,139948.9534540077,596.119200418512,3206.4624512056107,976089.90937679,114129.55849942262
3.2499267972461473e+38,73891.99676343563,139708.0583412463,595.0907400747882,3200.980102423521,976658.0928328445,114254.42560284972
3.581621013637053e+38,73764.80170860734,139467.5778006791,594.0640963363037,3195.5067141212885,977223.3142337066,114379.0778036374
3.9483406701420105e+38,73637.82567983399,139227.51112130674,593.0392651631156,3190.0422773176692,977785.5804238254,114503.51547122595
4.3540265475064785e+38,73511.06829759949,138987.85759329016,592.0162425380825,3184.586782961846,978344.898234459,114627.73897442897
4.802943591050181e+38,73384.5291830966,138748.61650795062,590.9950244668651,3179.140221933429,978901.2744836744,114751.7486814334
5.299680910666964e+38,73258.20795822701,138509.78715776975,589.9756069779263,3173.702585042459,979454.7159763473,114875.54495979944
5.8491517808248936e+38,73132.10424560124,138271.36883638956,588.957986122531,3168.2738630294025,980005.2295041621,114999.12817646067
6.456593640566421e+38,73006.2176685387,138033.36083861237,587.9421579747457,3162.8540465651536,980552.8218456123,115122.49869772396
7.127568093508276e+38,72880.54785106762,137795.76246040073,586.928118631439,3157.4431262510334,981097.4997660002,115245.6568892695
7.867960907841253e+38,72755.09441792521,137558.57299887767,585.9158642122817,3152.0410926187924,981639.2700174367,115368.60311615083
8.683982016330348e+38,72629.85699455749,137321.79175232656,584.9053908597465,3146.6479361306087,982178.1393388419,115491.33774279476
9.582165516315019e+38,72504.83520711935,137085.41802019102,583.8966947391079,3141.263647179087,982714.1144559445,115613.86113300142
1.0572451951559665e+39,72380.02868249023,136849.4511029541,582.8897720357882,3135.8882161037345,983247.2020820616,115736.17364997974
1.167025491269554e+39,72255.43704843971,136613.89030188875,581.8846189652423,3130.5216331632637,983777.4089187557,115858.27565638022
1.2880981361543579e+39,72131.05993353124,136378.7349196884,580.8812317853655,3125.1638884554895,984304.7416518745,115980.167514115
1.4211772698852187e+39,72006.89696698656,136143.98426022113,579.8796067719364,3119.81497202778,984829.2069543295,116101.84958448003
1.567242722923659e+39,71882.94777868334,135909.63762850163,578.8797402172951,3114.474873883739,985350.8114863225,116223.32222816515
1.7275400161178358e+39,71759.21199915516,135675.69433069104,577.8816284303422,3109.143583983205,985869.5618953455,116344.58580525414
1.903580360702572e+39,71635.68925959148,135442.153674097,576.8852677365397,3103.8210922422554,986385.4648161804,116465.64067522464
2.0971406582994134e+39,71512.37919183767,135209.01496717354,575.8906544779102,3098.5073885331976,986898.5268709,116586.48719694828
2.31026350091659e+39,71389.28142839496,134976.2775195212,574.8977850130368,3093.202462684577,987408.7546688672,116707.12572869057
2.545257170948948e+39,71266.39560242051,134743.940641887,573.9066557170639,3087.906304481174,987916.154806735,116827.55662811096
2.804695641177996e+39,71143.72134772745,134512.00364616446,572.9172629816971,3082.6189036640058,988420.7338684467,116947.78025226276
3.091418574771987e+39,71021.25829878468,134280.4658453935,571.9296032152023,3077.3402499303215,988922.4984252361,117067.79695759327
3.4085313252858625e+39,70899.00609071706,134049.32655376053,570.9436728424062,3072.0703329336075,989421.4550356271,117187.60709994369
3.7594049366611563e+39,70776.96435930536,133818.58508659847,569.9594683046967,3066.8091422835855,989917.6102454339,117307.21103454912
4.1476761432260556e+39,70655.13274098629,133588.24076038672,568.9769860600228,3061.5566675462132,990410.970587761,117426.60911603855
4.577247369695525e+39,70533.51087285235,133358.29289275108,567.996222582894,3056.3128982436815,990901.5425830032,117545.80169843495
5.052286731171228e+39,70412.098392652,133128.74080246384,567.0171743643807,3051.077823854417,991389.3327388455,117664.78913515521
5.577228033141377e+39,70290.89493878961,132899.5838094438,566.0398379121142,3045.8514338130835,991874.3475502634,117783.57177901006
6.156770771480828e+39,70169.90015032548,132670.82123475624,565.0642097502869,3040.6337175105787,992356.5934995223,117902.14998220421
6.795880132451266e+39,70049.11366697573,132442.45240061288,564.0902864196519,3035.4246642940357,992836.0770561782,118020.52409633626
7.499786992701088e+39,69928.53512911241,132214.47663037182,563.118064477523,3030.224263466822,993312.8046770773,118138.69447239878
8.274212382171601e+39,69808.16417776227,131986.89324853016,562.1475404975705,3025.0325042897607,993786.7828064217,118256.66146078115
9.131990966191504e+39,69688.00045461154,131759.70158045198,561.1787110677656,3019.849376003494,994258.017877755,118374.42541135989
1.0080329216619861e+40,69568.04360213497,131532.90095273647,560.2115728080726,3014.674867738211,994726.516310303,118491.98667333553
1.1124059148737663e+40,69448.29326347,131306.49069323408,559.2461223569694,3009.5089685670264,995192.284509755,118609.34559526517
1.2270190438360012e+40,69328.74908237193,131080.47013091497,558.2823563653277,3004.3516675374262,995655.3288695626,118726.50252512038
1.3527910421836334e+40,69209.41070321403,130854.83859586876,557.3202714964125,2999.202953671271,996115.6557709405,118843.45781028723
1.4908584096050782e+40,69090.27777098742,130629.5954193046,556.3598644258822,2994.0628159647918,996573.2715828659,118960.21179756643
1.6425754118421967e+40,68971.34993130116,130404.7399335512,555.4011318417884,2988.931243388593,997028.1826620793,119076.76483317313
1.8095140806902489e+40,68852.62683038219,130180.27147205689,554.4440704445767,2983.808224887653,997480.3953530835,119193.11726273704
1.9934642139979235e+40,68734.10811507542,129956.1893693895,553.4886769470861,2978.693749381323,997929.9159881443,119309.26943130235
2.196433375667398e+40,68615.79343284361,129732.49296123639,552.5349480745488,2973.587805763325,998376.7508872902,119425.22168332782
2.420646895654301e+40,68497.68243176743,129509.18158440448,551.5828805645903,2968.490382901755,998820.9063583127,119540.97436268676
2.668547869967637e+40,68379.77476054551,129286.25457682027,550.63247116723,2963.401469639082,999262.388696766,119656.52781266696
2.942797160669838e+40,68262.07006849436,129063.71127752983,549.683716644881,2958.321054792148,999701.2041859666,119771.88237597072
3.2462733958768475e+40,68144.56800554838,128841.55102669873,548.7366137723491,2953.249127152168,1000137.3590969947,119887.03839471491
3.582072969758063e+40,68027.2682222599,128619.77316561204,547.791159336834,2948.1856754847277,1000570.8596886926,120001.99621043095
3.9535100425362343e+40,67910.17036979915,128398.37703667454,546.8473501379287,2943.130688529787,1001001.7122076658,120116.75616406472
4.364116540487527e+40,67793.27409995432,128177.36198341048,545.9051829876204,2938.084155001681,1001429.9228882821,120231.31859597666
4.817642155941657e+40,67676.57906513142,127956.7273504636,544.9646547102886,2933.046063589114,1001855.4979526725,120345.68384594172
5.318054347281803e+40,67560.0849183544,127736.47248359723,544.025762142707,2928.0164029551634,1002278.4436107308,120459.85225314942
5.869538338944446e+40,67443.79131326519,127516.59672969431,543.0885021340425,2922.9951617372813,1002698.7660601136,120573.82415620377
6.47649712141948e+40,67327.69790412355,127297.0994367573,542.152871545856,2917.9823285472917,1003116.4714862397,120687.59989312329
7.146011844907467e+40,67211.8043457848,127077.97995381583,541.2188672507941,2912.977891981108,1003531.5660631427,120801.17980137948
7.888098377546462e+40,67096.1102937408,126859.2376308646,540.2864861381124,2907.9818405994765,1003944.0559536418,120914.56421790572
8.706290711817121e+40,66980.61540419598,126640.87181923301,539.3557251174492,2902.9941628949286,1004353.9473060331,121027.7534789477
9.605497023284895e+40,66865.31933394785,126422.88187135085,538.4265811084214,2898.0148473449444,1004761.2462566964,121140.74792017973
1.0592410359354597e+41,66750.22174038197,126205.26714073443,537.4990510402469,2893.0438824141424,1005165.9589302351,121253.54787671097
1.167550863927021e+41,66635.32228147196,125988.0269819866,536.5731318517448,2888.08125655428,1005568.0914394758,121366.15368308546
1.286505465411454e+41,66520.62061577963,125771.16075079681,535.6488204913359,2883.1269582042582,1005967.6498854677,121478.56567328205
1.4173096066809459e+41,66406.11640245485,125554.66780394112,534.7261139170419,2878.1809757901156,1006364.640357484,121590.78418071444
1.5613465412116296e+41,66291.80930123555,125338.54749928204,533.8050090964852,2873.24329772503,1006759.0689330207,121702.80953823122
1.720178009663559e+41,66177.69897244779,125122.79919576863,532.8855030068898,2868.3139124093195,1007150.9416777971,121814.64207811582
1.895544239880656e+41,66063.7850770057,124907.42225343658,531.9675926350811,2863.392808230443,1007540.2646457559,121926.28213208652
2.089363946890745e+41,65950.06727641156,124692.41603340815,531.0512749774855,2858.4799735629986,1007927.0438790625,122037.73003129642
2.3037343329056146e+41,65836.54523275568,124477.77989789208,530.1365470401303,2853.5753967687247,1008311.2854081062,122148.98610633354
2.540931087320978e+41,65723.21860871649,124263.51321018365,529.2234058386441,2848.679066196498,1008692.9952514991,122260.0506872207
2.803408386716394e+41,65610.08706756054,124049.61533466476,528.3118483982568,2843.7909701823364,1009072.1794160766,122370.92410341561
3.0937988948553216e+41,65497.15027314245,123836.08563680388,527.4018717537997,2838.9110970493994,1009448.8438968974,122481.60668381078
3.414913762685207e+41,65384.40788990494,123622.92348315599,526.4934729497047,2834.0394351079826,1009822.9946772432,122592.09875673361
3.769742628337429e+41,65271.85958287882,123410.12824136256,525.5866490400052,2829.175972655523,1010194.6377286194,122702.40064994639
4.16145361712718e+41,65159.505017683,123197.69928015173,524.681397088336,2824.3206979765982,1010563.779010754,122812.51269064618
4.593393341553544e+41,65047.34386052451,122985.63596933821,523.7777141679327,2819.4735993429267,1010930.4244715987,122922.43520546492
5.069086901299634e+41,64935.37577819845,122773.93767982314,522.8755973616322,2814.6346650133637,1011294.5800473281,123032.16852046945
5.592500106919676e+41,64823.60043808398,122562.60378358403,521.9750437617128,2809.8038832349566,1011656.251662446,123141.7129611662
6.172448738984963e+41,64712.01750808794,122351.63365348722,521.076050469168,2804.9812422532336,1012015.4452315996,123251.06885258332
6.813393050304032e+41,64600.62665679994,122141.02666362976,520.1786146017184,2800.166730266117,1012372.1666558998,123360.2365191055
7.51866972143346e+41,64489.427553416324,121930.78218925423,519.2827332871248,2795.36033545449,1012726.421824103,123469.21628452612
8.293078369373629e+41,64378.41986769634,121720.89960665435,518.388403660865,2790.5620459953648,1013078.2166136354,123578.00847209335
9.142881547568478e+41,64267.60326996217,121511.37829317496,517.4956228661354,2785.7718500618867,1013427.5568905934,123686.61340451006
1.0075804745905675e+42,64156.97743109889,121302.21762721197,516.6043880538493,2780.989735823328,1013774.4485097431,123795.03140393381
1.1101036390716904e+42,64046.54202255445,121093.41698821235,515.7146963826381,2776.215691445091,1014118.8973145207,123903.26279197697
1.2229227844777675e+42,63936.296716339704,120884.97575667415,514.8265450188504,2771.4497050887076,1014460.9091370323,124011.30788970666
1.3472493407306958e+42,63826.24118502844,120676.89331414651,513.9399311365532,2766.69176491184,1014800.4897980542,124119.16701764464
1.4844410313967428e+42,63716.37510175735,120469.16904322972,513.0548519175308,2761.94185906828,1015137.6451070324,124226.84049576746
1.6360018736865903e+42,63606.698140226,120261.80232757507,512.1713045512847,2757.1999757079484,1015472.3808620829,124334.32864350642
1.8035821784553034e+42,63497.20997469684,120054.79255188494,511.28928623503475,2752.466102976895,1015804.702849992,124441.63177974756
1.988978550202282e+42,63387.910279995274,119848.13910191284,510.40879417371815,2747.740229017301,1016134.6168462153,124548.75022283162
2.19413388707129e+42,63278.798731509596,119641.84136446337,509.52982557999,2743.022341967476,1016462.128614879,124655.68429055405
2.4211373808505238e+42,63169.87500519098,119435.89872739215,508.6523776742228,2738.3124299618603,1016787.2439087791,124762.43430016513
2.6722245169725698e+42,63061.1387775535,119230.31057960592,507.77644768450665,2733.6104811310215,1017109.9684693814,124869.00056836981
2.9497770745143246e+42,62952.589725674145,119025.07631106251,506.90203284664955,2728.916483601659,1017430.3080268218,124975.38341132778
3.256323126197044e+42,62844.22752719284,118820.19531277088,506.02913040417735,2724.2304254966016,1017748.2682999062,125081.58314465347
3.5945370383864456e+42,62736.05186031236,118615.66697679099,505.1577376083331,2719.5522949348074,1018063.8549961103,125187.60008341604
3.967239471092641e+42,62628.06240379837,118411.49069623389,504.28785171807766,2714.8820800313633,1018377.0738115801,125293.43454213942
4.3773973779700165e+42,62520.258836979505,118207.66586526178,503.4194700000897,2710.2197688974866,1018687.9304311312,125399.08683480225
4.830058272238831e+42,62412.64083970993,118004.19187900098,502.55258972800834,2705.5653496460905,1018996.4305291724,125504.55727487955
5.3316781387025955e+42,62305.208092393164,117801.06813355352,501.68720818535616,2700.91881037913,1019302.5797694494,125609.84617533188
5.884594698953233e+42,62197.96027608606,117598.29402625524,500.82332266679504,2696.280139175221,1019606.3838023535,125714.95384848335
6.49217940554845e+42,62090.89707238931,117395.8689554642,499.96093047352747,2691.6493241147855,1019907.8482673004,125819.88060612862
7.15900278191624e+42,61984.01816344408,117193.79232055343,499.10002891318953,2687.0263532806944,1020206.978792808,125924.62675953645
7.890834422355105e+42,61877.323231931965,116992.06352191084,498.24061529985045,2682.4112147582646,1020503.7809964968,126029.19261944974
8.694642992033907e+42,61770.81196107502,116790.68196093942,497.38268695401297,2677.8038966352638,1020798.2604850895,126133.57849608542
9.578596226991613e+42,61664.4840346358,116589.64704005713,496.52624120261345,2673.2043870019093,1021090.422854411,126237.78469913456
1.0552060934137466e+43,61558.33913691734,116388.95816269699,495.67127537902195,2668.6126739508672,1021380.2736893885,126341.81153776225
1.16256029912513e+43,61452.37695276307,116188.6147333069,494.81778682304144,2664.028745577252,1021667.8185640519,126445.65932060772
1.281098734698332e+43,61346.59716755692,115988.61615734978,493.9657728809087,2659.452589978626,1021953.0630415329,126549.3283557843
1.4121178020853741e+43,61240.9994672233,115788.9618413036,493.11523090529397,2654.884195255003,1022236.0126740657,126652.81895087933
1.5570338103253036e+43,61135.583538227096,115589.65119266129,492.26615825530104,2650.323549508845,1022516.6730029867,126756.13141295432
1.7173829755442386e+43,61030.349067573596,115390.68361993077,491.41855229646706,2645.7706408450626,1022795.049558735,126859.26604854481
1.894821420955338e+43,60925.2957428086,115192.05853263491,490.5724104007624,2641.2254573710147,1023071.1478608515,126962.22316366048
2.0911251768587449e+43,60820.423252018365,114993.77534131163,489.7277299465914,2636.6879871965098,1023344.9734179798,127065.00306378507
2.3081901806416256e+43,60715.73128382962,114795.83345751387,488.88450831879175,2632.1582184338067,1023616.5317278653,127167.60605387637
2.5480322767782363e+43,60611.21952740955,114598.23229380946,488.0427429086343,2627.6361391976116,1023885.8282773565,127270.03243836631
2.812787216829877e+43,60506.88767246578,114400.97126378126,487.20243111382354,2623.1217376050786,1024152.8685424034,127372.28252116092
3.104710659444811e+43,60402.73540924643,114204.04978202717,486.36357033849754,2618.6150017758137,1024417.6579880588,127474.35660564026
3.426178170358319e+43,60298.7624285401,114007.46726416008,485.5261579932279,2614.115919831871,1024680.2020684775,127576.2549946585
3.779955820554738e+43,60194.9684216692,113811.22312679412,484.6901914948916,2609.6244798985267,1024940.5062270677,127677.97799055075
4.172050724895771e+43,60091.35308042241,113615.31678739424,483.8556682662597,2605.1406701083793,1025198.5758981117,127779.52589520646
4.605232485641185e+43,59987.91609721654,113419.74766459891,483.02258573996625,2600.6644785788294,1025454.4165031714,127880.89900990723
5.081803424529364e+43,59884.65716502431,113224.515178097,482.19094135514723,2596.195893428823,1025708.0334525333,127982.09763539153
5.605048662625752e+43,59781.57597733822,113029.61874855653,481.3607325564828,2591.7349027841738,1025959.4321460034,128083.12207189074
6.179236120322751e+43,59678.67222817058,112835.05779762473,480.53195679419696,2587.281494777566,1026208.6179729078,128183.97261912913
6.809616517339538e+43,59575.9456120535,112640.83174792811,479.7046115240584,2582.8356575485564,1026455.5963120932,128284.64957632375
7.502423372722188e+43,59473.39582403892,112446.94002307238,478.8786942073797,2578.3973792435704,1026700.3725319253,128385.15324218458
8.2648730048439e+43,59371.02255969852,112253.38204764243,478.0542023110174,2573.9666480159035,1026942.9519902907,128485.48391491445
9.105164531404834e+43,59268.82551512382,112060.15724720235,477.2311333073722,2569.5434520257213,1027183.3400345955,128585.64189220907
1.0032479869431864e+44,59166.804386926124,111867.26504829549,476.4094846743892,2565.12777944006,1027421.5420017658,128685.62747125699
1.1056983735278745e+44,59064.95887223657,111674.70487844445,475.5892538955576,2560.719618432827,1027657.563218248,128785.4409487396
1.2189823644626431e+44,58963.28866870605,111482.47616615095,474.7704384599104,2556.3189571847975,1027891.4090000083,128885.08262083122
1.3443129912482874e+44,58861.793474505255,111290.57834089595,473.9530358620249,2551.9257838836184,1028123.0846525328,128984.55278319899
1.4830015653182623e+44,58760.47298832472,111099.01083313968,473.13704360202263,2547.5400867238072,1028352.595470828,129083.85173100294
1.6364576780387078e+44,58659.32690937476,110907.77307432157,472.3224591855694,2543.1618539067513,1028579.9467394198,129182.97975889593
1.806189200708499e+44,58558.35493738546,110716.8644968602,471.50928012387476,2538.7910736407075,1028805.1437323546,129281.9371610237
1.993802284559211e+44,58457.556772606724,110526.28453415343,470.6975039336925,2534.427734140803,1029028.1917131988,129380.7242310249
2.201001360755065e+44,58356.932115808275,110336.03262057829,469.88712813732076,2530.071823629036,1029249.0959350383,129479.34126203095
2.4295891403929627e+44,58256.48066827963,110146.10819149112,469.07815026260175,2525.7233303342746,1029467.8616404795,129577.78854666623
2.68146661450256e+44,58156.20213183008,109956.51068322734,468.27056784292165,2521.382242492257,1029684.4940616486,129676.0663770479
2.958633054046218e+44,58056.09620878873,109767.23953310166,467.46437841721075,2517.0485483455905,1029898.9984201919,129774.17504478607
3.2646876132860625e+44,57956.16260196018,109578.29417931898,466.6595795294026,2512.722236146651,1030111.3799282658,129872.11484102855
3.6037545864907486e+44,57856.40101465767,109389.67406102944,465.85616873004363,2508.403294149714,1030321.6437878849,129969.8860564316
3.9773992771910574e+44,57756.81115079466,109201.37861851802,465.05414357685095,2504.0917106075763,1030529.7951888314,130067.48898106515
4.387936396488723e+44,57657.39271478664,109013.40729301724,464.2535016324861,2499.787473782817,1030735.8393107746,130164.9239045085
4.838486191985337e+44,57558.14541154953,108825.75952670386,463.4542404645259,2495.490571947953,1030939.7813233064,130262.19111585197
5.3329744477824385e+44,57459.06894649962,108638.43476269882,462.65635764546215,2491.200993385434,1031141.6263859422,130359.29090369694
5.8761324844816674e+44,57360.163025553564,108451.43244506727,461.8598507527014,2486.9187263876447,1031341.3796481203,130456.22355615585
6.473497159184661e+44,57261.42735512839,108264.75201881859,461.06471736856537,2482.6437592569036,1031539.0462492021,130552.98936085218
7.131410865492869e+44,57162.86164214156,108078.3929299064,460.2709550802909,2478.3760803054656,1031734.6313184722,130649.58860492047
7.857021533507671e+44,57064.46559401088,107892.35462522857,459.47856148002984,2474.115677855521,1031928.1399751382,130746.02157500628
8.658282629830611e+44,56966.238918654555,107706.6365526271,458.6875341648489,2469.8625402391917,1032119.5773283311,130842.28855726623
9.543953157563252e+44,56868.18132449115,107521.23816088823,457.8978707367298,2465.616655798537,1032308.9484771045,130938.38983736803
1.0523597656306879e+45,56770.29252043963,107336.15889974248,457.10956880256947,2461.37801288555,1032496.2585104356,131034.32570049034
1.1607586202162701e+45,56672.57221591938,107151.3982198646,456.32262597417986,2457.1465998621597,1032681.5125072243,131130.09643132295
1.2807094407732182e+45,56575.02012085011,106966.95557287346,455.53703986828776,2452.922405100228,1032864.7155362939,131225.70231406667
1.4134103422116816e+45,56477.63594565193,106782.8304113322,454.7528081065349,2448.7054169815524,1033045.8726563909,131321.14363243338
1.5601399930917734e+45,56380.419401245344,106599.02218874819,453.96992831547846,2444.4956238978652,1033224.9889161845,131416.42066964597
1.7222576156235927e+45,56283.37019905126,106415.53035957305,453.18839812659024,2440.293014250835,1033402.0693542674,131511.5337084384
1.90120298566728e+45,56186.48805099094,106232.35437920257,452.4082151762573,2436.0975764520617,1033577.1189991551,131606.48303105563
2.0984964327329835e+45,56089.772669486,106049.49370397674,451.62937710578126,2431.909298923083,1033750.1428692864,131701.26891925378
2.3157388399807944e+45,55993.22376745851,105866.94779117983,450.85188156137946,2427.72817009537,1033921.1459730233,131795.8916542999
2.5548697526599548e+45,55896.84105832179,105684.71609902267,450.0757261940699,2423.5541784107986,1034090.1333088492,131890.35151698114
2.8199521183548553e+45,55800.62425591714,105502.79808651653,449.30090865931965,2419.3873123226085,1034257.1098667758,131984.6487876687
3.112713091422836e+45,55704.57307467177,105321.19321377737,448.52742661933837,2415.2275602855902,1034422.0806249134,132078.7837461622
3.434740156155672e+45,55608.68722952295,105139.9009418852,447.7552777412429,2411.074910764605,1034585.0505510771,132172.75667176233
3.7882810429234837e+45,55512.96643588988,104958.92073283023,446.9844596966076,2406.9293522365397,1034746.0246033933,132266.56784329846
4.176243728174848e+45,55417.41040967367,104778.25204951287,446.21497016146446,2402.790873190303,1034905.0077303008,132360.2175391286
4.6021964344367265e+45,55322.018867257364,104597.89435574375,445.446806816303,2398.6594621268296,1035062.0048705498,132453.70603713932
5.0703676303143276e+45,55226.791525505956,104417.84711624378,444.679967346071,2394.5351075590793,1035217.0209532027,132547.03361474592
5.585646030491197e+45,55131.72810176636,104238.1097966441,443.91444944017354,2390.4177980120367,1035370.0608976338,132640.2005488922
6.153580595729382e+45,55036.82831386744,104058.681863486,443.1502507924734,2386.3075220227097,1035521.1296135287,132733.20711605073
6.78038053286932e+45,54942.091880119944,103879.56278422102,442.38736910129114,2382.204268140131,1035670.2320008855,132826.05359222266
7.472915294829649e+45,54847.5185193166,103700.75202721097,441.62580206940504,2378.1080249253596,1035817.3729500137,132918.74025293774
8.238714580607324e+45,54753.107950732076,103522.2490617279,440.86554740405126,2374.018780951478,1035962.557341535,133011.26737325435
9.085968335277874e+45,54658.859894122936,103344.05335795398,440.1066028169233,2369.9365248035933,1036105.7900463827,133103.63522775954
1.002352674999523e+46,54564.77406972767,103166.16438698169,439.34896602417257,2365.8612450788373,1036247.075925802,133195.844090569
1.1060900261991445e+46,54470.85019826674,102988.58162081373,438.5926347464082,2361.792930386366,1036386.41983135,133287.89423532702
1.2208259554576867e+46,54377.088000942524,102811.30453236302,437.837606708697,2357.731569347362,1036523.8266048955,133379.7859352065
1.3476435557140519e+46,54283.48719943933,102634.33259545271,437.08387964056357,2353.6771505950305,1036659.3010786196,133471.51946290903
1.4876919445149856e+46,54190.04751592338,102457.6652848161,436.3314512759899,2349.629662774601,1036792.8480750145,133563.0950906648
1.642186264015031e+46,54096.76867304287,102281.30207609685,435.580319353416,2345.5890945433293,1036924.472406885,133654.51309023262
1.812407680976561e+46,54003.65039392789,102105.24244584877,434.8304816157396,2341.555434570496,1037054.1788773474,133745.77373289992
1.9997033867698293e+46,53910.69240219049,101929.4858715359,434.081935810316,2337.528671537405,1037181.9722798298,133836.87728948283
2.2066399094595344e+46,53817.894421876204,101754.03183143924,433.3346796884945,2333.5087941385104,1037307.8573991229,133927.82403037383
2.435825458080812e+46,53725.25617751227,101578.87980474638,432.5887110066417,2329.4957910770395,1037431.83901036,134018.61422549566
2.688320741360163e+46,53632.777394176366,101404.02927168568,431.8440275264786,2325.4896510652334,1037553.9218775089,134109.24814423255
2.9657142075859086e+46,53540.45779741102,101229.4797133639,431.10062701384703,2321.4903628287198,1037674.1107552123,134199.7260555138
3.2701354661602086e+46,53448.29711322302,101055.23061176504,430.3585072387029,2317.4979151065386,1037792.4103887989,134290.04822781443
3.604255287598962e+46,53356.295068083484,100881.28144975059,429.6176659751166,2313.5122966511417,1037908.8255142848,134380.21492915493
3.971285603531878e+46,53264.45138892779,100707.63171105928,428.8781010012728,2309.5334962283923,1038023.3608583716,134470.2264271015
